Surec1_Onay_Tarihi,K2,K2_TARIH,K4,Surec2_Tarihi,Kalite_Kontrol_Tarihi,MAKINE,Kalite,Surec1_Bitis_Tarihi,Surec1_Baslama_Tarihi,PART_NO,fazK_dk,FazS_dk,FazD_dk,FazB_dk,FazS_Basinci_Mean,FazS_Basinci_Stdev,FazB_Basinci_Max,FazK_Basinci_Last,FazD_Basinci_Last,K17_K16_Mesafe,K16,K18,K17,K19,K20,K21,K22,K23,K24,K23_K24_Mesafe,K25,K26,K26_K25_Mesafe,K27,K28,K29,K30,K31,K32,K33,K34,K35,K36,K37,K38,K39,K40,K41,K42,K43,K44,K45,K46,Surec4_Baslangic,Surec4_Bitis,Surec4_K1,Surec4_K2,Surec4_K3
2021-05-03 08:30:00+03:00,,,,2021-05-05 11:15:00+03:00,2021-05-06 11:47:00+03:00,Y,11,2021-05-03 08:00:39.228000+03:00,2021-05-03 07:33:21.955000+03:00,112,8.207998333,14.10509833,0.7335533333,2.439745,13.51,1.687379765,7.2576,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,72.8,320.6,264.6,247.8,0.238,0.322,3.346,12.418,15.764,67.2,2193.8,441,109.2,35,2021-05-05 15:31:00+03:00,2021-05-06 07:31:00+03:00,23.8,1709.4,1708
2021-05-03 08:32:00+03:00,,,,2021-05-05 12:46:00+03:00,2021-05-06 13:08:00+03:00,X,2,2021-05-03 08:00:39.228000+03:00,2021-05-03 07:33:21.955000+03:00,112,8.207998333,14.10509833,0.7335533333,2.439745,13.51,1.687379765,7.2576,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,77,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2193.8,441,109.2,35,2021-05-05 16:57:00+03:00,2021-05-06 08:57:00+03:00,23.8,1710.8,1712.2
2021-05-03 08:32:00+03:00,,,,2021-05-05 12:47:00+03:00,2021-05-06 13:11:00+03:00,X,2,2021-05-03 08:00:39.228000+03:00,2021-05-03 07:33:21.955000+03:00,112,8.207998333,14.10509833,0.7335533333,2.439745,13.51,1.687379765,7.2576,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,77,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2193.8,441,109.2,35,2021-05-05 16:59:00+03:00,2021-05-06 08:59:00+03:00,23.8,1710.8,1712.2
2021-05-03 08:32:00+03:00,,,,2021-05-05 12:15:00+03:00,2021-05-06 13:05:00+03:00,X,2,2021-05-03 08:00:39.228000+03:00,2021-05-03 07:33:21.955000+03:00,112,8.207998333,14.10509833,0.7335533333,2.439745,13.51,1.687379765,7.2576,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,77,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2193.8,441,109.2,35,2021-05-05 16:40:00+03:00,2021-05-06 08:40:00+03:00,23.8,1710.8,1712.2
2021-05-03 08:32:00+03:00,,,,2021-05-05 12:50:00+03:00,2021-05-07 17:27:00+03:00,X,2,2021-05-03 08:00:39.228000+03:00,2021-05-03 07:33:21.955000+03:00,112,8.207998333,14.10509833,0.7335533333,2.439745,13.51,1.687379765,7.2576,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,77,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2193.8,441,109.2,35,2021-05-06 07:08:30+03:00,2021-05-06 23:08:30+03:00,23.8,1709.4,1712.2
2021-05-03 08:32:00+03:00,,,,2021-05-05 12:11:00+03:00,2021-05-06 13:14:00+03:00,X,2,2021-05-03 08:00:39.228000+03:00,2021-05-03 07:33:21.955000+03:00,112,8.207998333,14.10509833,0.7335533333,2.439745,13.51,1.687379765,7.2576,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,77,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2193.8,441,109.2,35,2021-05-05 16:42:30+03:00,2021-05-06 08:42:30+03:00,23.8,1710.8,1712.2
2021-05-03 09:00:00+03:00,,,,2021-05-05 12:10:00+03:00,2021-05-06 13:53:00+03:00,X,2,2021-05-03 08:38:03.358000+03:00,2021-05-03 08:10:33.009000+03:00,113,8.300013333,14.10559333,0.7337183333,2.439818333,12.327,2.356777232,7.049,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,77,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2193.8,441,109.2,35,2021-05-05 17:01:30+03:00,2021-05-06 09:01:30+03:00,23.8,1710.8,1712.2
2021-05-03 09:00:00+03:00,,,,2021-05-04 18:02:00+03:00,2021-05-05 14:50:00+03:00,Y,2,2021-05-03 08:38:03.358000+03:00,2021-05-03 08:10:33.009000+03:00,113,8.300013333,14.10559333,0.7337183333,2.439818333,12.327,2.356777232,7.049,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2416.4,126,96.6,35,72.8,320.6,264.6,247.8,0.238,0.322,3.346,12.418,15.764,67.2,2200.8,427,100.8,35,2021-05-04 20:26:00+03:00,2021-05-05 12:26:00+03:00,23.8,1712.2,1709.4
2021-05-03 09:00:00+03:00,,,,2021-05-05 12:53:00+03:00,2021-05-07 17:28:00+03:00,X,2,2021-05-03 08:38:03.358000+03:00,2021-05-03 08:10:33.009000+03:00,113,8.300013333,14.10559333,0.7337183333,2.439818333,12.327,2.356777232,7.049,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,77,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2193.8,441,109.2,35,2021-05-06 07:10:30+03:00,2021-05-06 23:10:30+03:00,23.8,1709.4,1712.2
2021-05-03 09:01:00+03:00,,,,2021-05-05 11:26:00+03:00,2021-05-07 16:55:00+03:00,X,2,2021-05-03 08:38:03.358000+03:00,2021-05-03 08:10:33.009000+03:00,113,8.300013333,14.10559333,0.7337183333,2.439818333,12.327,2.356777232,7.049,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,77,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2193.8,441,109.2,35,2021-05-06 06:10:30+03:00,2021-05-06 22:10:30+03:00,23.8,1709.4,1712.2
2021-05-03 09:01:00+03:00,,,,2021-05-05 11:20:00+03:00,2021-05-07 16:16:00+03:00,Y,2,2021-05-03 08:38:03.358000+03:00,2021-05-03 08:10:33.009000+03:00,113,8.300013333,14.10559333,0.7337183333,2.439818333,12.327,2.356777232,7.049,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,72.8,320.6,264.6,247.8,0.238,0.322,3.346,12.418,15.764,67.2,2193.8,441,109.2,35,2021-05-06 05:48:00+03:00,2021-05-06 21:48:00+03:00,23.8,1713.6,1713.6
2021-05-03 09:31:00+03:00,,,,2021-05-05 16:19:00+03:00,2021-05-06 14:59:00+03:00,Y,2,2021-05-03 09:12:26.816000+03:00,2021-05-03 08:44:51.564000+03:00,114,8.40928,14.104915,0.7335716667,2.439341667,12.656,2.237566957,7.049,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,72.8,320.6,264.6,247.8,0.238,0.322,3.346,12.418,15.764,67.2,2193.8,441,109.2,35,2021-05-05 19:39:00+03:00,2021-05-06 11:39:00+03:00,23.8,1709.4,1708
2021-05-03 11:29:00+03:00,,,,2021-05-05 15:48:00+03:00,2021-05-06 13:23:00+03:00,Y,2,2021-05-03 10:55:25.655000+03:00,2021-05-03 10:27:53.389000+03:00,117,8.326706667,14.11419167,0.742885,2.43045,12.075,2.52295864,6.846,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,72.8,320.6,264.6,247.8,0.238,0.322,3.346,12.418,15.764,67.2,2193.8,441,109.2,35,2021-05-05 18:35:30+03:00,2021-05-06 10:35:30+03:00,23.8,1709.4,1708
2021-05-03 11:30:00+03:00,,,,2021-05-05 16:13:00+03:00,2021-05-06 15:15:00+03:00,Y,2,2021-05-03 10:55:25.655000+03:00,2021-05-03 10:27:53.389000+03:00,117,8.326706667,14.11419167,0.742885,2.43045,12.075,2.52295864,6.846,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,72.8,320.6,264.6,247.8,0.238,0.322,3.346,12.418,15.764,67.2,2193.8,441,109.2,35,2021-05-05 19:44:00+03:00,2021-05-06 11:44:00+03:00,23.8,1709.4,1708
2021-05-03 12:05:00+03:00,,,,2021-05-05 15:52:00+03:00,2021-05-06 13:36:00+03:00,Y,2,2021-05-03 11:29:20.530000+03:00,2021-05-03 11:01:48.326000+03:00,118,8.336185,14.12268,0.733645,2.439286667,13.454,1.767235285,7.2576,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,72.8,320.6,264.6,247.8,0.238,0.322,3.346,12.418,15.764,67.2,2193.8,441,109.2,35,2021-05-05 18:44:00+03:00,2021-05-06 10:44:00+03:00,23.8,1709.4,1708
2021-05-03 12:05:00+03:00,,,,2021-05-05 16:11:00+03:00,2021-05-07 02:39:00+03:00,X,10,2021-05-03 11:29:20.530000+03:00,2021-05-03 11:01:48.326000+03:00,118,8.336185,14.12268,0.733645,2.439286667,13.454,1.767235285,7.2576,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,77,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2193.8,441,109.2,35,2021-05-06 01:25:00+03:00,2021-05-06 17:25:00+03:00,23.8,1709.4,1712.2
2021-05-03 12:42:00+03:00,,,,2021-05-05 16:04:00+03:00,2021-05-08 01:47:00+03:00,X,2,2021-05-03 12:35:58.442000+03:00,2021-05-03 12:08:52.152000+03:00,120,8.22602,14.12376167,0.7335716667,2.430725,12.698,2.181283505,7.049,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,77,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2193.8,441,109.2,35,2021-05-06 12:55:30+03:00,2021-05-07 04:55:30+03:00,23.8,1709.4,1712.2
2021-05-03 12:42:00+03:00,,,,2021-05-05 16:13:00+03:00,2021-05-06 13:45:00+03:00,Y,2,2021-05-03 12:35:58.442000+03:00,2021-05-03 12:08:52.152000+03:00,120,8.22602,14.12376167,0.7335716667,2.430725,12.698,2.181283505,7.049,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,72.8,320.6,264.6,247.8,0.238,0.322,3.346,12.418,15.764,67.2,2193.8,441,109.2,35,2021-05-05 18:59:00+03:00,2021-05-06 10:59:00+03:00,23.8,1709.4,1708
2021-05-03 13:11:00+03:00,,,,2021-05-05 16:44:00+03:00,2021-05-06 13:43:00+03:00,X,10,2021-05-03 12:35:58.442000+03:00,2021-05-03 12:08:52.152000+03:00,120,8.22602,14.12376167,0.7335716667,2.430725,12.698,2.181283505,7.049,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,77,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2193.8,441,109.2,35,2021-05-05 19:13:30+03:00,2021-05-06 11:13:30+03:00,23.8,1710.8,1712.2
2021-05-03 14:23:00+03:00,,,,,2021-05-11 17:35:00+03:00,X,2,2021-05-03 14:08:23.340000+03:00,2021-05-03 13:40:23.111000+03:00,122,9.005608333,14.10405333,0.733645,2.439433333,13.594,1.644743772,6.6388,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,,,,,,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,,,,,,,,,
2021-05-03 14:54:00+03:00,,,,2021-05-07 11:34:00+03:00,2021-05-11 22:09:00+03:00,Y,2,2021-05-03 14:41:27.180000+03:00,2021-05-03 14:13:38.972000+03:00,123,8.620296667,14.11364167,0.7334983333,2.43947,13.65,1.528715612,6.846,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2417.8,140,96.6,35,72.8,320.6,264.6,247.8,0.238,0.322,3.346,12.418,15.764,67.2,2199.4,406,110.6,35,2021-05-09 08:51:30+03:00,2021-05-10 00:51:30+03:00,26.6,1710.8,1710.8
2021-05-03 14:54:00+03:00,,,,2021-05-07 11:22:00+03:00,2021-05-08 12:00:00+03:00,X,10,2021-05-03 14:41:27.180000+03:00,2021-05-03 14:13:38.972000+03:00,123,8.620296667,14.11364167,0.7334983333,2.43947,13.65,1.528715612,6.846,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2417.8,140,96.6,35,70,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2199.4,406,110.6,35,2021-05-07 15:41:00+03:00,2021-05-08 07:41:00+03:00,23.8,1706.6,1709.4
2021-05-03 15:59:00+03:00,,,,2021-05-05 23:50:00+03:00,2021-05-07 01:27:00+03:00,X,10,2021-05-03 14:41:27.180000+03:00,2021-05-03 14:13:38.972000+03:00,123,8.620296667,14.11364167,0.7334983333,2.43947,13.65,1.528715612,6.846,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,77,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2193.8,441,109.2,35,2021-05-06 04:38:30+03:00,2021-05-06 20:38:30+03:00,23.8,1709.4,1712.2
2021-05-03 15:59:00+03:00,,,,2021-05-05 23:53:00+03:00,2021-05-06 20:38:00+03:00,X,10,2021-05-03 14:41:27.180000+03:00,2021-05-03 14:13:38.972000+03:00,123,8.620296667,14.11364167,0.7334983333,2.43947,13.65,1.528715612,6.846,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,77,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2193.8,441,109.2,35,2021-05-06 02:15:30+03:00,2021-05-06 18:15:30+03:00,23.8,1709.4,1712.2
2021-05-03 17:03:00+03:00,,,,2021-05-08 15:40:00+03:00,2021-05-15 02:43:00+03:00,Y,2,2021-05-03 16:35:04.916000+03:00,2021-05-03 16:07:34.569000+03:00,125,8.345406667,14.10652833,0.7337366667,2.402803333,13.426,1.733149456,7.049,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2426.2,147,93.8,33.6,72.8,320.6,264.6,247.8,0.238,0.322,3.346,12.418,15.764,67.2,2200.8,406,113.4,33.6,2021-05-11 13:11:30+03:00,2021-05-12 05:11:30+03:00,29.4,1712.2,1712.2
2021-05-03 17:04:00+03:00,,,,2021-05-05 23:49:00+03:00,2021-05-07 01:26:00+03:00,X,11,2021-05-03 16:35:04.916000+03:00,2021-05-03 16:07:34.569000+03:00,125,8.345406667,14.10652833,0.7337366667,2.402803333,13.426,1.733149456,7.049,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,77,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2193.8,441,109.2,35,2021-05-06 04:37:30+03:00,2021-05-06 20:37:30+03:00,23.8,1709.4,1712.2
2021-05-03 17:39:00+03:00,,,,2021-05-05 11:32:00+03:00,2021-05-06 13:40:00+03:00,X,2,2021-05-03 17:09:13.999000+03:00,2021-05-03 16:41:36.101000+03:00,126,8.474015,14.10608833,0.7336816667,2.402803333,13.748,1.3587535,7.049,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,77,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2193.8,441,109.2,35,2021-05-05 16:36:00+03:00,2021-05-06 08:36:00+03:00,23.8,1710.8,1712.2
2021-05-03 17:39:00+03:00,,,,2021-05-05 11:34:00+03:00,2021-05-07 17:24:00+03:00,Y,10,2021-05-03 17:09:13.999000+03:00,2021-05-03 16:41:36.101000+03:00,126,8.474015,14.10608833,0.7336816667,2.402803333,13.748,1.3587535,7.049,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,72.8,320.6,264.6,247.8,0.238,0.322,3.346,12.418,15.764,67.2,2193.8,441,109.2,35,2021-05-06 06:29:00+03:00,2021-05-06 22:29:00+03:00,23.8,1713.6,1713.6
2021-05-03 18:07:00+03:00,,,,2021-05-05 17:40:00+03:00,2021-05-15 14:46:00+03:00,X,2,2021-05-03 17:43:04.911000+03:00,2021-05-03 17:15:34.200000+03:00,127,8.345351667,14.10453,0.7337183333,2.402418333,12.9276,2.08531101,7.049,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,77,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2193.8,441,109.2,35,2021-05-10 08:13:00+03:00,2021-05-11 00:13:00+03:00,26.6,1710.8,1712.2
2021-05-03 20:40:00+03:00,,,,2021-05-05 11:38:00+03:00,2021-05-06 13:28:00+03:00,X,2,2021-05-03 20:01:49.507000+03:00,2021-05-03 19:34:20.225000+03:00,131,8.327366667,14.09551,0.7337,2.403078333,13.482,1.580096319,7.2576,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,77,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2193.8,441,109.2,35,2021-05-05 16:33:00+03:00,2021-05-06 08:33:00+03:00,23.8,1710.8,1712.2
2021-05-03 20:41:00+03:00,,,,2021-05-05 11:41:00+03:00,2021-05-06 13:33:00+03:00,Y,2,2021-05-03 20:01:49.507000+03:00,2021-05-03 19:34:20.225000+03:00,131,8.327366667,14.09551,0.7337,2.403078333,13.482,1.580096319,7.2576,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,72.8,320.6,264.6,247.8,0.238,0.322,3.346,12.418,15.764,67.2,2193.8,441,109.2,35,2021-05-05 16:37:00+03:00,2021-05-06 08:37:00+03:00,23.8,1709.4,1708
2021-05-03 21:52:00+03:00,,,,2021-05-05 13:51:00+03:00,2021-05-06 13:52:00+03:00,X,2,2021-05-03 21:19:31.287000+03:00,2021-05-03 20:51:48.430000+03:00,133,8.565755,14.10592333,0.7336266667,2.403078333,13.02,2.049388177,6.6388,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,77,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2193.8,441,109.2,35,2021-05-05 17:51:30+03:00,2021-05-06 09:51:30+03:00,23.8,1710.8,1712.2
2021-05-03 22:26:00+03:00,,,,2021-05-05 13:46:00+03:00,2021-05-06 11:46:00+03:00,X,2,2021-05-03 21:54:50.890000+03:00,2021-05-03 21:27:09.515000+03:00,134,8.538951667,14.11454,0.733755,2.402711667,12.166,2.516351196,7.2576,5.81,0.20748,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,77,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2193.8,441,109.2,35,2021-05-05 16:46:00+03:00,2021-05-06 08:46:00+03:00,23.8,1710.8,1712.2
2021-05-03 22:55:00+03:00,,,,2021-05-07 11:22:00+03:00,2021-05-08 11:40:00+03:00,X,2,2021-05-03 22:29:50.856000+03:00,2021-05-03 22:01:56.617000+03:00,135,8.776221667,14.11421,0.7337,2.402491667,13.09,2.162040198,7.2576,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2417.8,140,96.6,35,70,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2199.4,406,110.6,35,2021-05-07 15:31:00+03:00,2021-05-08 07:31:00+03:00,23.8,1706.6,1709.4
2021-05-04 00:21:00+03:00,,,,2021-05-05 22:18:00+03:00,2021-05-06 20:02:00+03:00,Y,2,2021-05-04 00:03:09.578000+03:00,2021-05-03 23:35:33.796000+03:00,136,8.437678333,14.11487,0.73359,2.402235,12.8296,2.132543821,7.2576,5.81,0,,,,,,2532.6,42,910,427,280,147,119,204.4,58.492,12.18,32.494,2413.6,175,92.4,35,72.8,320.6,264.6,247.8,0.238,0.322,3.346,12.418,15.764,67.2,2193.8,441,109.2,35,2021-05-06 01:10:00+03:00,2021-05-06 17:10:00+03:00,23.8,1713.6,1713.6
2021-05-04 00:53:00+03:00,,,,2021-05-08 15:38:00+03:00,2021-05-15 02:40:00+03:00,Y,2,2021-05-04 00:34:21.855000+03:00,2021-05-04 00:09:02.244000+03:00,137,6.538363333,14.11355,0.7335716667,2.402583333,13.006,2.030974714,7.2576,5.81,0,28,110.6,15.54,82.6,50.4,2528.4,42,840,434,285.6,148.4,106.4,194.6,63.448,12.04,32.494,2426.2,147,93.8,33.6,72.8,320.6,264.6,247.8,0.238,0.322,3.346,12.418,15.764,67.2,2200.8,406,113.4,33.6,2021-05-11 13:09:00+03:00,2021-05-12 05:09:00+03:00,29.4,1712.2,1712.2
2021-05-04 00:53:00+03:00,,,,2021-05-05 22:24:00+03:00,2021-05-07 01:45:00+03:00,X,2,2021-05-04 00:34:21.855000+03:00,2021-05-04 00:09:02.244000+03:00,137,6.538363333,14.11355,0.7335716667,2.402583333,13.006,2.030974714,7.2576,5.81,0,28,110.6,15.54,82.6,50.4,2528.4,42,840,434,285.6,148.4,106.4,194.6,63.448,12.04,32.494,2413.6,175,92.4,35,77,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2193.8,441,109.2,35,2021-05-06 04:04:30+03:00,2021-05-06 20:04:30+03:00,23.8,1709.4,1712.2
2021-05-04 01:24:00+03:00,,,,2021-05-06 12:04:00+03:00,2021-05-08 16:21:00+03:00,Y,2,2021-05-04 01:05:01.752000+03:00,2021-05-04 00:38:58.480000+03:00,138,6.749838333,14.09640833,0.7338283333,2.402876667,13.223,1.994059244,7.672,5.81,0,28,110.6,15.54,82.6,50.4,2528.4,42,840,434,285.6,148.4,106.4,194.6,63.448,12.04,32.494,2420.6,168,99.4,35,72.8,320.6,264.6,247.8,0.238,0.322,3.346,12.418,15.764,67.2,2196.6,413,107.8,35,2021-05-07 06:12:30+03:00,2021-05-07 22:12:30+03:00,23.8,1712.2,1712.2
2021-05-04 02:12:00+03:00,,,,2021-05-06 11:44:00+03:00,2021-05-08 15:12:00+03:00,X,2,2021-05-04 01:35:52.581000+03:00,2021-05-04 01:09:50.398000+03:00,139,6.75818,14.10515333,0.73359,2.36621,13.51,1.777370977,7.4648,5.81,0,28,110.6,15.54,82.6,50.4,2528.4,42,840,434,285.6,148.4,106.4,194.6,63.448,12.04,32.494,2420.6,168,99.4,35,70,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2196.6,413,107.8,35,2021-05-07 05:28:00+03:00,2021-05-07 21:28:00+03:00,23.8,1706.6,1709.4
2021-05-04 03:30:00+03:00,,,,2021-05-06 12:08:00+03:00,2021-05-08 15:49:00+03:00,X,10,2021-05-04 03:10:39.298000+03:00,2021-05-04 02:43:53.002000+03:00,142,7.575516667,14.09585833,0.7334983333,2.366356667,13.16,2.105150304,6.4316,5.81,0,28,110.6,15.54,82.6,50.4,2528.4,42,840,434,285.6,148.4,106.4,194.6,63.448,12.04,32.494,2420.6,168,99.4,35,70,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2196.6,413,107.8,35,2021-05-07 05:58:30+03:00,2021-05-07 21:58:30+03:00,23.8,1706.6,1709.4
2021-05-04 03:30:00+03:00,,,,2021-05-06 12:11:00+03:00,2021-05-07 13:13:00+03:00,Y,10,2021-05-04 03:10:39.298000+03:00,2021-05-04 02:43:53.002000+03:00,142,7.575516667,14.09585833,0.7334983333,2.366356667,13.16,2.105150304,6.4316,5.81,0,28,110.6,15.54,82.6,50.4,2528.4,42,840,434,285.6,148.4,106.4,194.6,63.448,12.04,32.494,2420.6,168,99.4,35,72.8,320.6,264.6,247.8,0.238,0.322,3.346,12.418,15.764,67.2,2196.6,413,107.8,35,2021-05-06 16:42:00+03:00,2021-05-07 08:42:00+03:00,23.8,1713.6,1713.6
2021-05-04 03:30:00+03:00,,,,2021-05-06 12:05:00+03:00,2021-05-07 13:34:00+03:00,X,2,2021-05-04 03:10:39.298000+03:00,2021-05-04 02:43:53.002000+03:00,142,7.575516667,14.09585833,0.7334983333,2.366356667,13.16,2.105150304,6.4316,5.81,0,28,110.6,15.54,82.6,50.4,2528.4,42,840,434,285.6,148.4,106.4,194.6,63.448,12.04,32.494,2420.6,168,99.4,35,70,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2196.6,413,107.8,35,2021-05-06 16:49:30+03:00,2021-05-07 08:49:30+03:00,23.8,1709.4,1712.2
2021-05-04 03:30:00+03:00,,,,2021-05-06 12:07:00+03:00,2021-05-07 13:34:00+03:00,X,2,2021-05-04 03:10:39.298000+03:00,2021-05-04 02:43:53.002000+03:00,142,7.575516667,14.09585833,0.7334983333,2.366356667,13.16,2.105150304,6.4316,5.81,0,28,110.6,15.54,82.6,50.4,2528.4,42,840,434,285.6,148.4,106.4,194.6,63.448,12.04,32.494,2420.6,168,99.4,35,70,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2196.6,413,107.8,35,2021-05-06 16:50:30+03:00,2021-05-07 08:50:30+03:00,23.8,1709.4,1712.2
2021-05-04 03:55:00+03:00,,,,2021-05-06 15:12:00+03:00,2021-05-08 17:36:00+03:00,X,2,2021-05-04 03:10:39.298000+03:00,2021-05-04 02:43:53.002000+03:00,142,7.575516667,14.09585833,0.7334983333,2.366356667,13.16,2.105150304,6.4316,5.81,0,28,110.6,15.54,82.6,50.4,2528.4,42,840,434,285.6,148.4,106.4,194.6,63.448,12.04,32.494,2420.6,168,99.4,35,70,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2196.6,413,107.8,35,2021-05-07 08:24:00+03:00,2021-05-08 00:24:00+03:00,23.8,1706.6,1709.4
2021-05-04 03:55:00+03:00,,,,2021-05-06 15:13:00+03:00,2021-05-08 17:45:00+03:00,X,2,2021-05-04 03:10:39.298000+03:00,2021-05-04 02:43:53.002000+03:00,142,7.575516667,14.09585833,0.7334983333,2.366356667,13.16,2.105150304,6.4316,5.81,0,28,110.6,15.54,82.6,50.4,2528.4,42,840,434,285.6,148.4,106.4,194.6,63.448,12.04,32.494,2420.6,168,99.4,35,70,322,264.6,247.8,0.252,0.322,3.248,12.166,15.414,61.6,2196.6,413,107.8,35,2021-05-07 08:29:00+03:00,2021-05-08 00:29:00+03:00,23.8,1706.6,1709.4
